radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,404,78,38009,11723,0,77.42820739746101,23.179092407227,1000,1,1,1435097964,1435097964,0
GSM,404,78,38010,10471,0,77.400741577148,23.276596069335998,1000,1,1,1443855901,1443855901,0
GSM,404,78,38009,12791,0,77.45979309082,23.161239624023,1000,1,1,1457603663,1457603663,0
GSM,404,78,38010,10072,0,77.392501831055,23.265609741210998,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,10152,0,77.466659545898,23.326034545898,1000,1,1,1452590159,1452590159,0
GSM,404,78,38010,12051,0,77.32795715332,23.286209106444996,1000,1,1,1442522774,1442522774,0
GSM,404,78,38010,11462,0,77.376022338867,23.284835815429997,1000,1,1,1441002532,1441002532,0
GSM,404,78,38010,11111,0,77.39387512207,23.265609741210998,1000,1,1,1443864863,1443864863,0
GSM,404,78,38010,11583,0,77.397994995117,23.261489868164002,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,11692,0,77.360916137695,23.277969360352,1000,1,1,1441002532,1441002532,0
GSM,404,78,38010,12381,0,77.404861450195,23.277969360352,1000,1,1,1443855901,1443855901,0
GSM,404,78,38010,10551,0,77.352676391602,23.305435180664002,1000,1,1,1458292219,1458292219,0
GSM,404,78,38010,10933,0,77.32795715332,23.272476196289002,1000,1,1,1439071326,1439071326,0
GSM,404,78,38010,11371,0,77.388381958008,23.260116577148,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,12172,0,77.392501831055,23.262863159179997,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,10743,0,77.40211486816399,23.277969360352,1000,1,1,1443855901,1443855901,0
GSM,404,78,38010,11671,0,77.352676391602,23.305435180664002,1000,1,1,1458292219,1458292219,0
GSM,404,78,38010,12281,0,77.40211486816399,23.280715942382997,1000,1,1,1443855901,1443855901,0
GSM,404,78,38010,11563,0,77.40348815918,23.280715942382997,1000,1,1,1443855894,1443855894,0
GSM,404,78,38011,10522,0,77.42970600000001,23.200815,1000,11,1,1458832971,1482283103,0
GSM,404,78,38010,12661,0,77.436447143555,23.304061889648,1000,1,1,1446780108,1446780108,0
GSM,404,78,38011,10383,0,77.32933044433601,23.187332153320003,1000,1,1,1447906971,1447906971,0
GSM,404,78,38011,10642,0,77.42546081543,23.180465698242003,1000,1,1,1451685647,1451685647,0
GSM,404,78,38011,10842,0,77.424774,23.202515,1000,18,1,1458832971,1482828658,0
GSM,404,78,38011,11432,0,77.46048,23.199005,1000,2,1,1458832972,1476872568,0
GSM,404,78,38011,10482,0,77.43284200000001,23.200893,1000,8,1,1458832971,1489286537,0
GSM,404,78,38011,11703,0,77.436447143555,23.188705444335998,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,11722,0,77.432327270508,23.184585571289002,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,10013,0,77.427063,23.21228,1000,12,1,1458832971,1488577503,0
GSM,404,78,38004,10701,0,77.443313598633,23.253250122070003,1000,1,1,1440566125,1440566125,0
GSM,404,78,38004,10033,0,77.436447143555,23.195571899414002,1000,1,1,1426471789,1426471789,0
GSM,404,78,38004,10312,0,77.436447143555,23.239517211914002,1000,5,1,1458832964,1459944270,0
GSM,404,78,38004,10143,0,77.430953979492,23.218917846679997,1000,12,1,1458832964,1489286537,0
GSM,404,78,38004,10233,0,77.429580688477,23.234024047852,1000,4,1,1458832964,1489663156,0
GSM,404,78,38004,10481,0,77.448806762695,23.218917846679997,1000,1,1,1437044675,1437044675,0
GSM,404,78,38004,10231,0,77.432327270508,23.236770629882997,1000,5,1,1458832964,1489663156,0
GSM,404,78,38004,10122,0,77.399368286133,23.218917846679997,1000,1,1,1441355980,1441355980,0
GSM,404,78,38004,10721,0,77.432347,23.229674,1000,6,1,1458832965,1494662936,0
GSM,404,78,38004,11421,0,77.45018005371101,23.253250122070003,1000,1,1,1448003778,1448003778,0
GSM,404,78,38004,11221,0,77.39524841308601,23.232650756835998,1000,1,1,1453168054,1453168054,0
GSM,404,78,38004,10902,0,77.444686889648,23.221664428710998,1000,1,1,1435550573,1435550573,0
GSM,404,78,38004,11602,0,77.42546081543,23.225784301757997,1000,1,1,1456640599,1456640599,0
GSM,404,78,38004,11753,0,77.432327270508,23.224411010742003,1000,5,1,1458832966,1489286537,0
GSM,404,78,38004,12321,0,77.462539672852,23.216171264648,1000,1,1,1435910621,1435910621,0
GSM,404,78,38004,12352,0,77.45704650878899,23.224411010742003,1000,1,1,1432175462,1432175462,0
GSM,404,78,38004,11622,0,77.436447143555,23.205184936523,1000,1,1,1434505623,1434505623,0
GSM,404,78,38004,11003,0,77.387008666992,23.227157592773,1000,1,1,1456656859,1456656859,0
GSM,404,78,38004,11002,0,77.392501831055,23.228530883789002,1000,1,1,1456656859,1456656859,0
GSM,404,78,38004,11402,0,77.426834106445,23.225784301757997,1000,1,1,1441450442,1441450442,0
GSM,404,78,38004,11621,0,77.440567016602,23.212051391602,1000,1,1,1426298362,1426298362,0
GSM,404,78,38004,11441,0,77.42820739746101,23.234024047852,1000,1,1,1456477295,1456477295,0
GSM,404,78,38004,11902,0,77.377395629883,23.212051391602,1000,1,1,1445136130,1445136130,0
GSM,404,78,38004,13122,0,77.42820739746101,23.198318481444996,1000,1,1,1457037238,1457037238,0
GSM,404,78,38009,11923,0,77.433700561523,23.162612915039002,1000,1,1,1457603663,1457603663,0
GSM,404,78,38009,11232,0,77.480392456055,23.139266967773,1000,1,1,1446378394,1446378394,0
GSM,404,78,38009,11502,0,77.430953979492,23.174972534179997,1000,1,1,1435097964,1435097964,0
GSM,404,78,38009,10322,0,77.458419799805,23.181838989257997,1000,1,1,1437475977,1437475977,0
GSM,404,78,38009,10112,0,77.422714233398,23.184585571289002,1000,1,1,1435977525,1435977525,0
GSM,404,78,38009,11471,0,77.509231567383,23.163986206055004,1000,1,1,1437475977,1437475977,0
GSM,404,78,38009,12271,0,77.440567016602,23.195571899414002,1000,1,1,1436786840,1436786840,0
GSM,404,78,38009,11942,0,77.46940612793,23.140640258789002,1000,1,1,1457603663,1457603663,0
GSM,404,78,38009,10543,0,77.42546081543,23.180465698242003,1000,1,1,1435977525,1435977525,0
GSM,404,78,38009,10642,0,77.433700561523,23.183212280273,1000,1,1,1435977525,1435977525,0
GSM,404,78,38009,11472,0,77.466659545898,23.184585571289002,1000,1,1,1437475977,1437475977,0
GSM,404,78,38009,10431,0,77.462539672852,23.169479370117003,1000,1,1,1458198745,1458198745,0
GSM,404,78,38009,10981,0,77.426834106445,23.177719116210998,1000,1,1,1451685647,1451685647,0
GSM,404,78,38010,10403,0,77.39524841308601,23.261489868164002,1000,1,1,1442360800,1442360800,0
GSM,404,78,38010,10083,0,77.326583862305,23.272476196289002,1000,1,1,1442928797,1442928797,0
GSM,404,78,38010,10073,0,77.382888793945,23.253250122070003,1000,1,1,1456656881,1456656881,0
GSM,404,78,38010,10443,0,77.396621704102,23.253250122070003,1000,1,1,1440162582,1440162582,0
GSM,404,78,38010,10441,0,77.39524841308601,23.258743286132997,1000,1,1,1440162582,1440162582,0
GSM,404,78,38009,12922,0,77.463912963867,23.170852661132997,1000,1,1,1458198745,1458198745,0
GSM,404,78,38010,10473,0,77.399368286133,23.269729614257997,1000,1,1,1442496668,1442496668,0
GSM,404,78,38010,10081,0,77.341690063477,23.275222778320003,1000,1,1,1439071207,1439071207,0
GSM,404,78,38009,18013,0,77.507858276367,23.161239624023,1000,1,1,1446378394,1446378394,0
GSM,404,78,38010,10352,0,77.414474487305,23.282089233398,1000,1,1,1444893859,1444893859,0
GSM,404,78,38010,10511,0,77.387008666992,23.261489868164002,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,10331,0,77.370529174805,23.280715942382997,1000,1,1,1439071333,1439071333,0
GSM,404,78,38009,22181,0,77.476272583008,23.181838989257997,1000,1,1,1440931954,1440931954,0
GSM,404,78,38010,10271,0,77.40211486816399,23.275222778320003,1000,1,1,1443855901,1443855901,0
GSM,404,78,38010,10332,0,77.363662719727,23.277969360352,1000,1,1,1441002532,1441002532,0
GSM,404,78,38010,11561,0,77.407608032227,23.283462524414002,1000,1,1,1441976502,1441976502,0
GSM,404,78,38010,11241,0,77.399368286133,23.280715942382997,1000,1,1,1443855894,1443855894,0
GSM,404,78,38010,10862,0,77.451553344727,23.315048217773,1000,1,1,1443864887,1443864887,0
GSM,404,78,38010,12383,0,77.40211486816399,23.275222778320003,1000,1,1,1441976502,1441976502,0
GSM,404,78,38010,12063,0,77.397994995117,23.255996704102,1000,1,1,1453293736,1453293736,0
GSM,404,78,38010,11461,0,77.382888793945,23.287582397460998,1000,1,1,1439071333,1439071333,0
GSM,404,78,38010,12171,0,77.397994995117,23.268356323242003,1000,1,1,1442496668,1442496668,0
GSM,404,78,38010,11551,0,77.356796264648,23.284835815429997,1000,1,1,1441002532,1441002532,0
GSM,404,78,38010,11682,0,77.400741577148,23.260116577148,1000,1,1,1441583450,1441583450,0
GSM,404,78,38010,12232,0,77.370529174805,23.261489868164002,1000,1,1,1451882975,1451882975,0
GSM,404,78,38010,11181,0,77.352676391602,23.279342651367003,1000,1,1,1441002532,1441002532,0
GSM,404,78,38010,12453,0,77.396621704102,23.288955688477,1000,1,1,1442999591,1442999591,0
GSM,404,78,38010,11892,0,77.40348815918,23.288955688477,1000,1,1,1439431448,1439431448,0
GSM,404,78,38010,11112,0,77.388381958008,23.261489868164002,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,11562,0,77.40348815918,23.280715942382997,1000,1,1,1443855894,1443855894,0
GSM,404,78,38010,11992,0,77.36228942871101,23.277969360352,1000,1,1,1441002532,1441002532,0
GSM,404,78,38011,10103,0,77.45841999999999,23.217087,1000,6,1,1458832971,1480373951,0
GSM,404,78,38011,10252,0,77.43016899999999,23.195768,1000,21,1,1458832971,1489286537,0
GSM,404,78,38011,10101,0,77.463913,23.226814,1000,4,1,1458832971,1480374497,0
GSM,404,78,38011,10032,0,77.444749,23.196945,1000,22,1,1458832971,1489359648,0
GSM,404,78,38010,12662,0,77.419967651367,23.279342651367003,1000,1,1,1448004118,1448004118,0
GSM,404,78,38011,10011,0,77.42879599999999,23.218329,1000,7,1,1458832971,1489286537,0
GSM,404,78,38011,10613,0,77.445844,23.199820000000003,1000,5,1,1458832971,1505873758,0
GSM,404,78,38011,11862,0,77.470779418945,23.180465698242003,1000,1,1,1456874334,1456874334,0
GSM,404,78,38011,11131,0,77.42546081543,23.207931518555004,1000,7,1,1458832972,1487998817,0
GSM,404,78,38011,10761,0,77.430953979492,23.217544555664002,1000,9,1,1458832971,1489286537,0
GSM,404,78,38011,11033,0,77.32933044433601,23.184585571289002,1000,1,1,1447906559,1447906559,0
GSM,404,78,38011,11122,0,77.42408752441399,23.181838989257997,1000,1,1,1451885576,1451885576,0
GSM,404,78,38011,10883,0,77.44880699999999,23.216564,1000,7,1,1458832972,1489663156,0
GSM,404,78,38011,10481,0,77.43919372558601,23.213424682617003,1000,5,1,1458832971,1489663156,0
GSM,404,78,38011,11201,0,77.42546081543,23.207931518555004,1000,1,1,1455952711,1455952711,0
GSM,404,78,38011,12083,0,77.430953979492,23.209304809570003,1000,5,1,1458832972,1481965080,0
GSM,404,78,38011,12403,0,77.43507385253899,23.176345825194996,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,12402,0,77.433700561523,23.174972534179997,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,12082,0,77.430953979492,23.205184936523,1000,3,1,1458832972,1481965080,0
GSM,404,78,38011,12273,0,77.448806762695,23.188705444335998,1000,1,1,1447931285,1447931285,0
GSM,404,78,38004,10592,0,77.43507385253899,23.227157592773,1000,6,1,1458832965,1489663156,0
GSM,404,78,38004,10011,0,77.429580688477,23.216171264648,1000,1,1,1426371244,1426371244,0
GSM,404,78,38004,10013,0,77.42820739746101,23.216171264648,1000,1,1,1426371243,1426371243,0
GSM,404,78,38004,10722,0,77.435272,23.226284,1000,8,1,1458832965,1492540200,0
GSM,404,78,38004,10523,0,77.429580688477,23.216171264648,1000,1,1,1426371244,1426371244,0
GSM,404,78,38004,10142,0,77.443031,23.219129000000002,2914,20,1,1458832964,1494741626,0
GSM,404,78,38004,10021,0,77.38426208496101,23.234024047852,1000,1,1,1427757635,1427757635,0
GSM,404,78,38004,10232,0,77.430953979492,23.232650756835998,1000,5,1,1458832964,1489663156,0
GSM,404,78,38004,10162,0,77.433700561523,23.229904174805004,1000,4,1,1458832964,1489286537,0
GSM,404,78,38004,10132,0,77.404861450195,23.221664428710998,1000,1,1,1446184135,1446184135,0
GSM,404,78,38004,10133,0,77.400741577148,23.224411010742003,1000,1,1,1441355980,1441355980,0
GSM,404,78,38004,10263,0,77.399368286133,23.231277465820003,1000,1,1,1445409198,1445409198,0
GSM,404,78,38004,10502,0,77.411727905273,23.243637084960998,1000,1,1,1439111111,1439111111,0
GSM,404,78,38004,10612,0,77.44606018066399,23.202438354492003,1000,1,1,1428116915,1428116915,0
GSM,404,78,38004,12483,0,77.392501831055,23.218917846679997,1000,1,1,1434197874,1434197874,0
GSM,404,78,38004,10903,0,77.441940307617,23.214797973632997,1000,1,1,1437044675,1437044675,0
GSM,404,78,38004,11052,0,77.44245500000001,23.228703,1000,8,1,1458832965,1489663156,0
GSM,404,78,38004,11871,0,77.392501831055,23.218917846679997,1000,1,1,1456656859,1456656859,0
GSM,404,78,38004,11431,0,77.455673217773,23.228530883789002,1000,1,1,1432337993,1432337993,0
GSM,404,78,38004,11873,0,77.392501831055,23.218917846679997,1000,1,1,1434197874,1434197874,0
GSM,404,78,38004,10752,0,77.399368286133,23.229904174805004,1000,1,1,1457331553,1457331553,0
GSM,404,78,38004,10921,0,77.411727905273,23.223037719727,1000,1,1,1457331553,1457331553,0
GSM,404,78,38004,12122,0,77.392501831055,23.216171264648,1000,1,1,1437618675,1437618675,0
GSM,404,78,38004,11791,0,77.40211486816399,23.223037719727,1000,1,1,1457393224,1457393224,0
GSM,404,78,38004,11641,0,77.429580688477,23.216171264648,1000,1,1,1426371243,1426371243,0
GSM,404,78,38004,11663,0,77.46116638183601,23.217544555664002,1000,1,1,1437560299,1437560299,0
GSM,404,78,38004,12121,0,77.392501831055,23.220291137694996,1000,1,1,1456656859,1456656859,0
GSM,404,78,38004,11053,0,77.419967651367,23.231277465820003,1000,2,1,1458832965,1489663156,0
GSM,404,78,38004,10753,0,77.397994995117,23.235397338867003,1000,1,1,1452561395,1452561395,0
GSM,404,78,38009,11721,0,77.422714233398,23.183212280273,1000,1,1,1435977525,1435977525,0
GSM,404,78,38009,10111,0,77.41722106933601,23.194198608398,1000,1,1,1435977525,1435977525,0
GSM,404,78,38009,10542,0,77.44743347168,23.177719116210998,1000,1,1,1423350533,1423350533,0
GSM,404,78,38009,10541,0,77.43782043457,23.195571899414002,1000,1,1,1426592618,1426592618,0
GSM,404,78,38009,12771,0,77.46803283691399,23.168106079102,1000,1,1,1458198745,1458198745,0
GSM,404,78,38009,11503,0,77.421340942383,23.177719116210998,1000,1,1,1423005261,1423005261,0
GSM,404,78,38009,11382,0,77.50511169433601,23.166732788085998,1000,1,1,1437475977,1437475977,0
GSM,404,78,38009,12163,0,77.45018005371101,23.177719116210998,1000,1,1,1423350562,1423350562,0
GSM,404,78,38009,10421,0,77.44743347168,23.192825317382997,1000,1,1,1436786840,1436786840,0
GSM,404,78,38009,10833,0,77.432327270508,23.194198608398,1000,1,1,1432290311,1432290311,0
GSM,404,78,38009,10982,0,77.433700561523,23.180465698242003,1000,1,1,1457603663,1457603663,0
GSM,404,78,38009,11981,0,77.432327270508,23.173599243164002,1000,1,1,1457603663,1457603663,0
GSM,404,78,38009,10432,0,77.47215270996101,23.151626586914002,1000,1,1,1446378379,1446378379,0
GSM,404,78,38010,10181,0,77.404861450195,23.266983032227,1000,1,1,1441976502,1441976502,0
GSM,404,78,38009,22162,0,77.42546081543,23.181838989257997,1000,1,1,1451885576,1451885576,0
GSM,404,78,38010,10273,0,77.392501831055,23.264236450194996,1000,1,1,1441976330,1441976330,0
GSM,404,78,38009,13391,0,77.432327270508,23.184585571289002,1000,1,1,1457603663,1457603663,0
GSM,404,78,38010,10082,0,77.344436645508,23.275222778320003,1000,1,1,1439071263,1439071263,0
GSM,404,78,38010,10401,0,77.397994995117,23.258743286132997,1000,1,1,1442360800,1442360800,0
GSM,404,78,38010,10353,0,77.399368286133,23.287582397460998,1000,1,1,1443855860,1443855860,0
GSM,404,78,38009,13021,0,77.46803283691399,23.180465698242003,1000,1,1,1455314797,1455314797,0
GSM,404,78,38010,10333,0,77.360916137695,23.280715942382997,1000,1,1,1441002532,1441002532,0
GSM,404,78,38009,13393,0,77.432327270508,23.187332153320003,1000,1,1,1457603663,1457603663,0
GSM,404,78,38009,12793,0,77.433700561523,23.161239624023,1000,1,1,1457603663,1457603663,0
GSM,404,78,38010,10932,0,77.333450317383,23.273849487305004,1000,1,1,1439071207,1439071207,0
GSM,404,78,38010,12282,0,77.40623474121101,23.273849487305004,1000,1,1,1444894484,1444894484,0
GSM,404,78,38010,11463,0,77.374649047852,23.283462524414002,1000,1,1,1439071333,1439071333,0
GSM,404,78,38010,12062,0,77.39387512207,23.253250122070003,1000,1,1,1445387816,1445387816,0
GSM,404,78,38010,11102,0,77.399368286133,23.253250122070003,1000,1,1,1441976330,1441976330,0
GSM,404,78,38010,11141,0,77.278518676758,23.268356323242003,1000,1,1,1439071266,1439071266,0
GSM,404,78,38010,11852,0,77.400741577148,23.271102905273,1000,1,1,1441976502,1441976502,0
GSM,404,78,38010,11022,0,77.40348815918,23.279342651367003,1000,1,1,1443855901,1443855901,0
GSM,404,78,38010,11681,0,77.399368286133,23.271102905273,1000,1,1,1443864863,1443864863,0
GSM,404,78,38010,12233,0,77.35816955566399,23.236770629882997,1000,1,1,1441583450,1441583450,0
GSM,404,78,38010,11411,0,77.311477661133,23.271102905273,1000,1,1,1439071326,1439071326,0
GSM,404,78,38010,10973,0,77.36915588378899,23.279342651367003,1000,1,1,1439071263,1439071263,0
GSM,404,78,38010,12471,0,77.354049682617,23.309555053710998,1000,1,1,1458292219,1458292219,0
GSM,404,78,38010,12462,0,77.31559753418,23.276596069335998,1000,1,1,1441871387,1441871387,0
GSM,404,78,38010,11672,0,77.35130310058601,23.304061889648,1000,1,1,1458292219,1458292219,0
GSM,404,78,38011,11973,0,77.430954,23.215173,1000,11,1,1458832972,1489286537,0
GSM,404,78,38011,10012,0,77.431377,23.217122,1000,13,1,1458832971,1488577503,0
GSM,404,78,38011,11663,0,77.45533,23.215485,1000,4,1,1458832972,1480373956,0
GSM,404,78,38010,13911,0,77.27027893066399,23.265609741210998,1000,1,1,1442522776,1442522776,0
GSM,404,78,38011,10762,0,77.432523,23.212444,1000,7,1,1458832971,1489286537,0
GSM,404,78,38011,11392,0,77.473526000977,23.184585571289002,1000,1,1,1440931954,1440931954,0
GSM,404,78,38011,10913,0,77.468009,23.206114000000003,1016,4,1,1458832972,1494850017,0
GSM,404,78,38011,11643,0,77.426834106445,23.212051391602,1000,10,1,1458832972,1485405406,0
GSM,404,78,38011,11661,0,77.45395699999999,23.223038,1000,4,1,1458832972,1489663156,0
GSM,404,78,38011,10321,0,77.44743347168,23.195571899414002,1000,1,1,1447931285,1447931285,0
GSM,404,78,38011,11701,0,77.44606018066399,23.195571899414002,1000,1,1,1443864914,1443864914,0
GSM,404,78,38011,11133,0,77.422485,23.204956,1000,6,1,1458832972,1487998817,0
GSM,404,78,38011,10381,0,77.310104370117,23.271102905273,1000,1,1,1439071326,1439071326,0
GSM,404,78,38011,11031,0,77.27027893066399,23.236770629882997,1000,1,1,1447906677,1447906677,0
GSM,404,78,38011,10031,0,77.432916,23.211267000000003,1000,7,1,1458832971,1489286537,0
GSM,404,78,38011,11023,0,77.32933044433601,23.185958862305004,1000,1,1,1447906971,1447906971,0
GSM,404,78,38011,65502,0,77.46803283691399,23.180465698242003,1000,1,1,1455314797,1455314797,0
GSM,404,78,38011,12323,0,77.458076,23.215828,1000,4,1,1458832972,1476872568,0
GSM,404,78,38011,12423,0,77.451553344727,23.187332153320003,1000,1,1,1447545606,1447545606,0
GSM,404,78,38011,12513,0,77.43721,23.209305,1000,9,1,1458832972,1489286537,0
GSM,404,78,38011,12271,0,77.44606018066399,23.198318481444996,1000,1,1,1447931285,1447931285,0
GSM,404,78,38010,11553,0,77.355422973633,23.286209106444996,1000,1,1,1441002532,1441002532,0
GSM,404,78,38010,11693,0,77.330703735352,23.195571899414002,1000,1,1,1446545995,1446545995,0
GSM,404,78,38011,10541,0,77.43919372558601,23.185958862305004,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,10612,0,77.44606,23.202896,1000,3,1,1458832971,1480373951,0
GSM,404,78,38011,10523,0,77.426834,23.198948,1000,72,1,1458832971,1485405398,0
GSM,404,78,38011,10521,0,77.429581,23.209942,1000,28,1,1458832971,1485405398,0
GSM,404,78,38011,10251,0,77.428345,23.198456,1000,20,1,1458832971,1483321928,0
GSM,404,78,38011,10483,0,77.432327270508,23.209304809570003,1000,7,1,1458832971,1489286537,0
GSM,404,78,38011,11863,0,77.448806762695,23.191452026367003,1000,1,1,1457603696,1457603696,0
GSM,404,78,38011,10423,0,77.455673217773,23.192825317382997,1000,1,1,1447545606,1447545606,0
GSM,404,78,38011,10611,0,77.44386300000001,23.208755,1000,5,1,1458832971,1489286537,0
GSM,404,78,38011,10841,0,77.42600999999999,23.213425,1000,10,1,1458832971,1482828658,0
GSM,404,78,38011,10882,0,77.45841999999999,23.217316,1000,6,1,1458832971,1480374497,0
GSM,404,78,38011,10641,0,77.42408752441399,23.206558227539002,1000,1,1,1455952711,1455952711,0
GSM,404,78,38011,11621,0,77.432327270508,23.209304809570003,1000,5,1,1458832972,1489286537,0
GSM,404,78,38011,10322,0,77.465286254883,23.181838989257997,1000,1,1,1457603696,1457603696,0
GSM,404,78,38011,11502,0,77.426834106445,23.177719116210998,1000,1,1,1451685647,1451685647,0
GSM,404,78,38011,12512,0,77.444,23.207932,1000,4,1,1458832972,1480373951,0
GSM,404,78,38011,12511,0,77.44382900000001,23.212395,1000,8,1,1458832972,1489663156,0
GSM,404,78,38011,12321,0,77.450867,23.207245,1000,2,1,1458832972,1476872568,0
GSM,404,78,38011,22162,0,77.42408752441399,23.181838989257997,1000,1,1,1452817175,1452817175,0
GSM,404,78,38010,11413,0,77.301864624023,23.271102905273,1000,1,1,1439071326,1439071326,0
GSM,404,78,38011,11641,0,77.430953979492,23.216171264648,1000,10,1,1458832972,1489286537,0
GSM,404,78,38011,10342,0,77.42423199999999,23.203812,1000,19,1,1458832971,1487998817,0
GSM,404,78,38011,12071,0,77.425461,23.207192000000003,1000,13,1,1458832972,1482828658,0
GSM,404,78,38011,10901,0,77.447281,23.225174,1000,9,1,1458832972,1489663156,0
GSM,404,78,38011,10221,0,77.440338,23.214798000000002,1000,6,1,1458832971,1489198672,0
GSM,404,78,38011,10323,0,77.452926635742,23.176345825194996,1000,1,1,1457603696,1457603696,0
GSM,404,78,38011,11202,0,77.42408752441399,23.181838989257997,1000,1,1,1451885576,1451885576,0
GSM,404,78,38011,10542,0,77.43507385253899,23.176345825194996,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,10112,0,77.42408752441399,23.181838989257997,1000,1,1,1451885576,1451885576,0
GSM,404,78,38011,10903,0,77.441177,23.219986,1000,9,1,1458832972,1489663156,0
GSM,404,78,38011,11702,0,77.458419799805,23.169479370117003,1000,1,1,1443864914,1443864914,0
GSM,404,78,38011,11642,0,77.42878,23.209476000000002,1000,24,1,1458832972,1482870071,0
GSM,404,78,38011,11721,0,77.433700561523,23.183212280273,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,10881,0,77.459965,23.224068,1000,8,1,1458832971,1480374497,0
GSM,404,78,38011,10222,0,77.434035,23.206022,1060,41,1,1458832971,1489286537,0
GSM,404,78,38011,10763,0,77.428207,23.213213,1000,13,1,1458832971,1488577503,0
GSM,404,78,38011,11623,0,77.42695400000001,23.199393,1000,23,1,1458832972,1483229630,0
GSM,404,78,38011,11393,0,77.473526000977,23.184585571289002,1000,1,1,1440931954,1440931954,0
GSM,404,78,38011,11471,0,77.474899291992,23.181838989257997,1000,1,1,1440931954,1440931954,0
GSM,404,78,38011,11662,0,77.452652,23.216445999999998,1000,5,1,1458832972,1480374497,0
GSM,404,78,38011,12353,0,77.44010899999999,23.212509,1000,6,1,1458832972,1489663156,0
GSM,404,78,38011,12163,0,77.452926635742,23.177719116210998,1000,1,1,1443864914,1443864914,0
GSM,404,78,38011,12552,0,77.428061,23.196945,1000,47,1,1458832972,1482828658,0
GSM,404,78,38011,12081,0,77.432327270508,23.210678100585998,1000,5,1,1458832972,1489286537,0
GSM,404,78,39045,24871,0,77.433700561523,23.236770629882997,1000,1,1,1439182259,1439182259,0
GSM,404,78,38011,10302,0,77.456204,23.215142,1000,6,1,1458832971,1494164581,0
GSM,404,78,38011,12422,0,77.462539672852,23.180465698242003,1000,1,1,1457603696,1457603696,0
GSM,404,78,38011,12973,0,77.433700561523,23.179092407227,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,22161,0,77.430953979492,23.191452026367003,1000,1,1,1457603663,1457603663,0
GSM,404,78,38011,12322,0,77.45018,23.214798000000002,1000,3,1,1458832972,1463236497,0
GSM,404,78,38011,12553,0,77.4274,23.19708,1000,51,1,1458832972,1482828658,0
GSM,404,78,38011,12073,0,77.42408752441399,23.205184936523,1000,2,1,1458832972,1466628927,0
GSM,404,78,38011,10421,0,77.44743347168,23.196945190429997,1000,1,1,1447545606,1447545606,0
GSM,404,78,38011,12272,0,77.452926635742,23.194198608398,1000,1,1,1447931285,1447931285,0
GSM,404,78,38011,12162,0,77.455673217773,23.179092407227,1000,1,1,1457603696,1457603696,0
GSM,404,78,38011,12161,0,77.454299926758,23.181838989257997,1000,1,1,1457603696,1457603696,0
GSM,404,78,38011,12421,0,77.458419799805,23.192825317382997,1000,1,1,1447414110,1447414110,0
GSM,404,78,39045,37963,0,77.42820739746101,23.228530883789002,1000,1,1,1442208164,1442208164,0
GSM,404,78,39045,62302,0,77.42820739746101,23.228530883789002,1000,1,1,1442208164,1442208164,0
GSM,404,78,38011,12551,0,77.429924,23.203011,1000,12,1,1458832972,1482475945,0
GSM,404,78,38011,65503,0,77.46803283691399,23.180465698242003,1000,1,1,1454907446,1454907446,0
GSM,404,78,39045,38342,0,77.42820739746101,23.228530883789002,1000,1,1,1442208164,1442208164,0
LTE,404,78,40081,10903338,0,77.42363,23.228531,1000,3,1,1458850152,1492390092,0
LTE,404,78,40081,10823979,0,77.432327270508,23.231277465820003,1000,1,1,1454107312,1454107312,0
LTE,404,78,42031,10287146,0,77.444686889648,23.253250122070003,1000,1,1,1454018272,1454018272,0
LTE,404,78,42081,10791209,0,77.452469,23.186417000000002,1000,3,1,1458850152,1475650630,0
LTE,404,78,40081,10786859,0,77.391129,23.229904,1000,5,1,1458850151,1487338467,0
LTE,404,78,40031,10781993,0,77.408981323242,23.276596069335998,1000,2,1,1458850151,1465474949,0
LTE,404,78,43031,10917417,0,77.482681,23.246384,1000,3,1,1458850152,1475567925,0
LTE,404,78,42031,10820905,0,77.44880699999999,23.249679999999998,1000,5,1,1458850152,1467205976,0
LTE,404,78,40081,10909226,0,77.43507385253899,23.227157592773,1000,2,1,1458850152,1476176672,0
LTE,404,78,41081,10862889,0,77.444686889648,23.190078735352,1000,2,1,1458850152,1475650625,0
LTE,404,78,40081,10800682,0,77.42820739746101,23.232650756835998,1000,1,1,1453700354,1453700354,0
LTE,404,78,42031,10287145,0,77.44743299999999,23.25325,1000,3,1,1458850152,1467206017,0
LTE,404,78,41081,10910505,0,77.433700561523,23.218917846679997,1000,1,1,1453767870,1453767870,0
