,radio,lon,lat,range,TowerID
3043,GSM,77.388381958008,23.261489868164002,1000,40478-38010-11112
3044,GSM,77.40348815918,23.280715942382997,1000,40478-38010-11562
3045,GSM,77.36228942871101,23.277969360352,1000,40478-38010-11992
3046,GSM,77.45841999999998,23.217087,1000,40478-38011-10103
3047,GSM,77.43016899999998,23.195768,1000,40478-38011-10252
3048,GSM,77.463913,23.226814,1000,40478-38011-10101
3049,GSM,77.444749,23.196945,1000,40478-38011-10032
3050,GSM,77.419967651367,23.279342651367003,1000,40478-38010-12662
3051,GSM,77.42879599999998,23.218329,1000,40478-38011-10011
3052,GSM,77.445844,23.199820000000006,1000,40478-38011-10613
3053,GSM,77.470779418945,23.180465698242003,1000,40478-38011-11862
3054,GSM,77.42546081543,23.207931518555004,1000,40478-38011-11131
3055,GSM,77.430953979492,23.217544555664002,1000,40478-38011-10761
3056,GSM,77.32933044433601,23.184585571289002,1000,40478-38011-11033
3057,GSM,77.42408752441399,23.181838989257997,1000,40478-38011-11122
3058,GSM,77.44880699999999,23.216564,1000,40478-38011-10883
3059,GSM,77.43919372558601,23.213424682617003,1000,40478-38011-10481
3060,GSM,77.42546081543,23.207931518555004,1000,40478-38011-11201
3061,GSM,77.430953979492,23.209304809570003,1000,40478-38011-12083
3062,GSM,77.43507385253899,23.176345825194996,1000,40478-38011-12403
3063,GSM,77.433700561523,23.174972534180004,1000,40478-38011-12402
3064,GSM,77.430953979492,23.205184936523,1000,40478-38011-12082
3065,GSM,77.448806762695,23.188705444335998,1000,40478-38011-12273
3066,GSM,77.43507385253899,23.227157592773,1000,40478-38004-10592
3067,GSM,77.429580688477,23.216171264648,1000,40478-38004-10011
3068,GSM,77.42820739746101,23.216171264648,1000,40478-38004-10013
3069,GSM,77.435272,23.226284,1000,40478-38004-10722
3070,GSM,77.429580688477,23.216171264648,1000,40478-38004-10523
3071,GSM,77.443031,23.219129,2914,40478-38004-10142
3072,GSM,77.38426208496101,23.234024047852,1000,40478-38004-10021
3073,GSM,77.430953979492,23.232650756835998,1000,40478-38004-10232
3074,GSM,77.433700561523,23.229904174805004,1000,40478-38004-10162
3075,GSM,77.404861450195,23.221664428710998,1000,40478-38004-10132
3076,GSM,77.400741577148,23.224411010742003,1000,40478-38004-10133
3077,GSM,77.399368286133,23.231277465820003,1000,40478-38004-10263
3078,GSM,77.411727905273,23.243637084960998,1000,40478-38004-10502
3079,GSM,77.44606018066399,23.202438354492003,1000,40478-38004-10612
3080,GSM,77.392501831055,23.218917846680004,1000,40478-38004-12483
3081,GSM,77.441940307617,23.214797973632997,1000,40478-38004-10903
3082,GSM,77.44245500000002,23.228703,1000,40478-38004-11052
3083,GSM,77.392501831055,23.218917846680004,1000,40478-38004-11871
3084,GSM,77.455673217773,23.228530883789002,1000,40478-38004-11431
3085,GSM,77.392501831055,23.218917846680004,1000,40478-38004-11873
3086,GSM,77.399368286133,23.229904174805004,1000,40478-38004-10752
3087,GSM,77.411727905273,23.223037719727,1000,40478-38004-10921
3088,GSM,77.392501831055,23.216171264648,1000,40478-38004-12122
3089,GSM,77.40211486816399,23.223037719727,1000,40478-38004-11791
3090,GSM,77.429580688477,23.216171264648,1000,40478-38004-11641
3091,GSM,77.46116638183601,23.217544555664002,1000,40478-38004-11663
3092,GSM,77.392501831055,23.220291137694996,1000,40478-38004-12121
3093,GSM,77.419967651367,23.231277465820003,1000,40478-38004-11053
3094,GSM,77.397994995117,23.235397338867003,1000,40478-38004-10753
3095,GSM,77.422714233398,23.183212280273,1000,40478-38009-11721
3096,GSM,77.41722106933601,23.194198608398,1000,40478-38009-10111
3097,GSM,77.44743347168,23.177719116210998,1000,40478-38009-10542
3098,GSM,77.43782043457,23.195571899414002,1000,40478-38009-10541
3099,GSM,77.46803283691399,23.168106079102,1000,40478-38009-12771
3100,GSM,77.421340942383,23.177719116210998,1000,40478-38009-11503
3101,GSM,77.50511169433601,23.166732788085998,1000,40478-38009-11382
3102,GSM,77.45018005371101,23.177719116210998,1000,40478-38009-12163
3103,GSM,77.44743347168,23.192825317382997,1000,40478-38009-10421
3104,GSM,77.432327270508,23.194198608398,1000,40478-38009-10833
3105,GSM,77.433700561523,23.180465698242003,1000,40478-38009-10982
3106,GSM,77.432327270508,23.173599243164002,1000,40478-38009-11981
3107,GSM,77.47215270996101,23.151626586914002,1000,40478-38009-10432
3108,GSM,77.404861450195,23.266983032227,1000,40478-38010-10181
3109,GSM,77.42546081543,23.181838989257997,1000,40478-38009-22162
3110,GSM,77.392501831055,23.264236450194996,1000,40478-38010-10273
3111,GSM,77.432327270508,23.184585571289002,1000,40478-38009-13391
3112,GSM,77.344436645508,23.275222778320003,1000,40478-38010-10082
3113,GSM,77.397994995117,23.258743286132997,1000,40478-38010-10401
3114,GSM,77.399368286133,23.287582397460998,1000,40478-38010-10353
3115,GSM,77.46803283691399,23.180465698242003,1000,40478-38009-13021
3116,GSM,77.360916137695,23.280715942382997,1000,40478-38010-10333
3117,GSM,77.432327270508,23.187332153320003,1000,40478-38009-13393
3118,GSM,77.433700561523,23.161239624023,1000,40478-38009-12793
3119,GSM,77.333450317383,23.273849487305004,1000,40478-38010-10932
3120,GSM,77.40623474121101,23.273849487305004,1000,40478-38010-12282
3121,GSM,77.374649047852,23.283462524414002,1000,40478-38010-11463
3122,GSM,77.39387512207,23.253250122070003,1000,40478-38010-12062
3123,GSM,77.399368286133,23.253250122070003,1000,40478-38010-11102
3124,GSM,77.278518676758,23.268356323242003,1000,40478-38010-11141
3125,GSM,77.400741577148,23.271102905273,1000,40478-38010-11852
3126,GSM,77.40348815918,23.279342651367003,1000,40478-38010-11022
3127,GSM,77.399368286133,23.271102905273,1000,40478-38010-11681
3128,GSM,77.35816955566399,23.236770629882997,1000,40478-38010-12233
3129,GSM,77.311477661133,23.271102905273,1000,40478-38010-11411
3130,GSM,77.36915588378899,23.279342651367003,1000,40478-38010-10973
3131,GSM,77.354049682617,23.309555053710998,1000,40478-38010-12471
3132,GSM,77.31559753418,23.276596069335998,1000,40478-38010-12462
3133,GSM,77.35130310058601,23.304061889648,1000,40478-38010-11672
3134,GSM,77.430954,23.215173,1000,40478-38011-11973
3135,GSM,77.431377,23.217122,1000,40478-38011-10012
3136,GSM,77.45533,23.215485,1000,40478-38011-11663
3137,GSM,77.27027893066399,23.265609741210998,1000,40478-38010-13911
3138,GSM,77.432523,23.212444,1000,40478-38011-10762
3139,GSM,77.473526000977,23.184585571289002,1000,40478-38011-11392
3140,GSM,77.468009,23.206114000000003,1016,40478-38011-10913
3141,GSM,77.426834106445,23.212051391602,1000,40478-38011-11643
3142,GSM,77.45395699999997,23.223038,1000,40478-38011-11661
3143,GSM,77.44743347168,23.195571899414002,1000,40478-38011-10321
3144,GSM,77.44606018066399,23.195571899414002,1000,40478-38011-11701
3145,GSM,77.422485,23.204956,1000,40478-38011-11133
3146,GSM,77.310104370117,23.271102905273,1000,40478-38011-10381
3147,GSM,77.27027893066399,23.236770629882997,1000,40478-38011-11031
3148,GSM,77.432916,23.211267000000007,1000,40478-38011-10031
3149,GSM,77.32933044433601,23.185958862305004,1000,40478-38011-11023
3150,GSM,77.46803283691399,23.180465698242003,1000,40478-38011-65502
3151,GSM,77.458076,23.215828,1000,40478-38011-12323
3152,GSM,77.451553344727,23.187332153320003,1000,40478-38011-12423
3153,GSM,77.43721,23.209305,1000,40478-38011-12513
3154,GSM,77.44606018066399,23.198318481444996,1000,40478-38011-12271
3155,GSM,77.355422973633,23.286209106444996,1000,40478-38010-11553
3156,GSM,77.330703735352,23.195571899414002,1000,40478-38010-11693
3157,GSM,77.43919372558601,23.185958862305004,1000,40478-38011-10541
3158,GSM,77.44606,23.202896,1000,40478-38011-10612
3159,GSM,77.426834,23.198948,1000,40478-38011-10523
3160,GSM,77.429581,23.209942,1000,40478-38011-10521
3161,GSM,77.428345,23.198456,1000,40478-38011-10251
3162,GSM,77.432327270508,23.209304809570003,1000,40478-38011-10483
3163,GSM,77.448806762695,23.191452026367003,1000,40478-38011-11863
3164,GSM,77.455673217773,23.192825317382997,1000,40478-38011-10423
3165,GSM,77.44386300000002,23.208755,1000,40478-38011-10611
3166,GSM,77.42600999999998,23.213425,1000,40478-38011-10841
3167,GSM,77.45841999999998,23.217316,1000,40478-38011-10882
3168,GSM,77.42408752441399,23.206558227539002,1000,40478-38011-10641
3169,GSM,77.432327270508,23.209304809570003,1000,40478-38011-11621
3170,GSM,77.465286254883,23.181838989257997,1000,40478-38011-10322
3171,GSM,77.426834106445,23.177719116210998,1000,40478-38011-11502
3172,GSM,77.444,23.207932,1000,40478-38011-12512
3173,GSM,77.44382900000002,23.212395,1000,40478-38011-12511
3174,GSM,77.450867,23.207245,1000,40478-38011-12321
3175,GSM,77.42408752441399,23.181838989257997,1000,40478-38011-22162
3176,GSM,77.301864624023,23.271102905273,1000,40478-38010-11413
3177,GSM,77.430953979492,23.216171264648,1000,40478-38011-11641
3178,GSM,77.42423199999998,23.203812,1000,40478-38011-10342
3179,GSM,77.425461,23.207192000000006,1000,40478-38011-12071
3180,GSM,77.447281,23.225174,1000,40478-38011-10901
3181,GSM,77.440338,23.214798,1000,40478-38011-10221
3182,GSM,77.452926635742,23.176345825194996,1000,40478-38011-10323
3183,GSM,77.42408752441399,23.181838989257997,1000,40478-38011-11202
3184,GSM,77.43507385253899,23.176345825194996,1000,40478-38011-10542
3185,GSM,77.42408752441399,23.181838989257997,1000,40478-38011-10112
3186,GSM,77.441177,23.219986,1000,40478-38011-10903
3187,GSM,77.458419799805,23.169479370117003,1000,40478-38011-11702
3188,GSM,77.42878,23.209476,1000,40478-38011-11642
3189,GSM,77.433700561523,23.183212280273,1000,40478-38011-11721
3190,GSM,77.459965,23.224068,1000,40478-38011-10881
3191,GSM,77.434035,23.206022,1060,40478-38011-10222
3192,GSM,77.428207,23.213213,1000,40478-38011-10763
3193,GSM,77.42695400000002,23.199393,1000,40478-38011-11623
3194,GSM,77.473526000977,23.184585571289002,1000,40478-38011-11393
3195,GSM,77.474899291992,23.181838989257997,1000,40478-38011-11471
3196,GSM,77.452652,23.216446,1000,40478-38011-11662
3197,GSM,77.44010899999998,23.212509,1000,40478-38011-12353
3198,GSM,77.452926635742,23.177719116210998,1000,40478-38011-12163
3199,GSM,77.428061,23.196945,1000,40478-38011-12552
3200,GSM,77.432327270508,23.210678100585998,1000,40478-38011-12081
3201,GSM,77.433700561523,23.236770629882997,1000,40478-39045-24871
3202,GSM,77.456204,23.215142,1000,40478-38011-10302
3203,GSM,77.462539672852,23.180465698242003,1000,40478-38011-12422
3204,GSM,77.433700561523,23.179092407227,1000,40478-38011-12973
3205,GSM,77.430953979492,23.191452026367003,1000,40478-38011-22161
3206,GSM,77.45018,23.214798,1000,40478-38011-12322
3207,GSM,77.4274,23.19708,1000,40478-38011-12553
3208,GSM,77.42408752441399,23.205184936523,1000,40478-38011-12073
3209,GSM,77.44743347168,23.196945190430004,1000,40478-38011-10421
3210,GSM,77.452926635742,23.194198608398,1000,40478-38011-12272
3211,GSM,77.455673217773,23.179092407227,1000,40478-38011-12162
3212,GSM,77.454299926758,23.181838989257997,1000,40478-38011-12161
3213,GSM,77.458419799805,23.192825317382997,1000,40478-38011-12421
3214,GSM,77.42820739746101,23.228530883789002,1000,40478-39045-37963
3215,GSM,77.42820739746101,23.228530883789002,1000,40478-39045-62302
3216,GSM,77.429924,23.203011,1000,40478-38011-12551
3217,GSM,77.46803283691399,23.180465698242003,1000,40478-38011-65503
3218,GSM,77.42820739746101,23.228530883789002,1000,40478-39045-38342
3219,LTE,77.42363,23.228531,1000,40478-40081-10903338
3220,LTE,77.432327270508,23.231277465820003,1000,40478-40081-10823979
3221,LTE,77.444686889648,23.253250122070003,1000,40478-42031-10287146
3222,LTE,77.452469,23.186417,1000,40478-42081-10791209
3223,LTE,77.391129,23.229904,1000,40478-40081-10786859
3224,LTE,77.408981323242,23.276596069335998,1000,40478-40031-10781993
3225,LTE,77.482681,23.246384,1000,40478-43031-10917417
3226,LTE,77.44880699999999,23.24968,1000,40478-42031-10820905
3227,LTE,77.43507385253899,23.227157592773,1000,40478-40081-10909226
3228,LTE,77.444686889648,23.190078735352,1000,40478-41081-10862889
3229,LTE,77.42820739746101,23.232650756835998,1000,40478-40081-10800682
3230,LTE,77.44743299999998,23.25325,1000,40478-42031-10287145
3231,LTE,77.433700561523,23.218917846680004,1000,40478-41081-10910505
3232,LTE,77.480392456055,23.250503540039002,1000,40478-43031-10916394
3233,LTE,77.432327,23.226471,1000,40478-40081-10793771
3234,LTE,77.436447143555,23.232650756835998,1000,40478-40081-10801963
3235,LTE,77.485885620117,23.140640258789002,1000,40478-42081-11468330
3236,LTE,77.448806762695,23.260116577148,1000,40478-43031-10752809
3237,LTE,77.440567016602,23.269729614257997,1000,40478-42031-10844969
3238,LTE,77.436447143555,23.231277465820003,1000,40478-40081-10798633
3239,LTE,77.38906899999998,23.222351,1000,40478-40081-10945579
3240,LTE,77.408981323242,23.277969360352,1000,40478-40031-10781995
3241,LTE,77.43860500000002,23.22343,1000,40478-40081-10786601
3242,LTE,77.434387,23.222351,1000,40478-40081-10786603
3243,LTE,77.39387512207,23.231277465820003,1000,40478-40081-11498282
3244,LTE,77.462997,23.250504,1000,40478-43031-10796073
3245,LTE,77.433700561523,23.229904174805004,1000,40478-40081-10909225
3246,LTE,77.388381958008,23.227157592773,1000,40478-40081-10777898
3247,LTE,77.388382,23.227329,1000,40478-40081-10777897
3248,LTE,77.434158,23.21846,1000,40478-41081-10910507
3249,LTE,77.466659545898,23.245010375977,1000,40478-43031-10867754
3250,LTE,77.42820739746101,23.228530883789002,1000,40478-40081-10800683
3251,LTE,77.48313903808601,23.143386840820003,1000,40478-42081-11468331
3252,LTE,77.48313903808601,23.143386840820003,1000,40478-42081-11468329
3253,LTE,77.433700561523,23.228530883789002,1000,40478-40081-10909227
3254,LTE,77.39215899999998,23.233681,1000,40478-40081-10786857
3255,LTE,77.432327270508,23.231277465820003,1000,40478-40081-10793769
3256,LTE,77.43507385253899,23.234024047852,1000,40478-40081-10823978
3257,LTE,77.43507385253899,23.235397338867003,1000,40478-40081-10911786
3258,LTE,77.438507,23.267670000000006,1000,40478-42031-10818345
3259,LTE,77.433243,23.235397,1000,40478-40081-10911787
3260,UMTS,77.286758422852,23.284835815430004,1000,40467-61301-43733
3261,UMTS,77.455673217773,23.231277465820003,1000,40467-61821-1211980
3262,UMTS,77.50373840332,23.245010375977,1000,40467-61821-1212679
3263,UMTS,77.47215270996101,23.236770629882997,1000,40467-61821-32894
3264,UMTS,77.404861450195,23.312301635742003,1000,40467-61821-24177
3265,UMTS,77.45704650878899,23.258743286132997,1000,40467-61821-12656
3266,UMTS,77.404861,23.26355,1000,40467-61821-1213170
3267,UMTS,77.429580688477,23.299942016602,1000,40467-61821-21449
3268,UMTS,77.463912963867,23.250503540039002,1000,40467-61821-20526
3269,UMTS,77.414474487305,23.302688598632997,1000,40467-61821-14471
3270,UMTS,77.448806762695,23.232650756835998,1000,40467-61821-20300
3271,UMTS,77.40596,23.232925,1000,40467-61821-1213220
3272,UMTS,77.462539672852,23.216171264648,1000,40467-61821-43941
3273,UMTS,77.40623474121101,23.266983032227,1000,40467-61821-1212790
3274,UMTS,77.443313598633,23.236770629882997,1000,40467-61821-11985
3275,UMTS,77.443313598633,23.232650756835998,1000,40467-61821-12024
3276,UMTS,77.441940307617,23.235397338867003,1000,40467-61821-10300
3277,UMTS,77.407608032227,23.302688598632997,1000,40467-61821-30525
3278,UMTS,77.40211486816399,23.239517211914002,1000,40467-61821-1223669
3279,UMTS,77.418594360352,23.227157592773,1000,40467-61821-1223481
3280,UMTS,77.430267,23.231277,1000,40467-61821-1223619
3281,UMTS,77.451553344727,23.312301635742003,1000,40467-61821-1223799
3282,UMTS,77.502365112305,23.247756958007997,1000,40467-61821-1223571
3283,UMTS,77.44606018066399,23.196945190430004,1000,40467-61821-1229250
3284,UMTS,77.43507385253899,23.257369995117003,1000,40467-61821-1213969
3285,UMTS,77.474899291992,23.165359497070003,1000,40467-61821-1223301
3286,UMTS,77.444686889648,23.250503540039002,1000,40467-61821-1223580
3287,UMTS,77.480392456055,23.251876831055004,1000,40467-61821-1223531
3288,UMTS,77.44606018066399,23.209304809570003,1000,40467-61821-1213990
3289,UMTS,77.443313598633,23.227157592773,1000,40467-61821-1223550
3290,UMTS,77.441940307617,23.214797973632997,1000,40467-61821-1212580
3291,UMTS,77.43919372558601,23.231277465820003,1000,40467-61821-1212171
3292,UMTS,77.462539672852,23.231277465820003,1000,40467-61821-1211639
3293,UMTS,77.392501831055,23.261489868164002,1000,40467-61821-1212870
3294,UMTS,77.293625,23.288269,1000,40467-61821-1213839
3295,UMTS,77.466659545898,23.165359497070003,1000,40467-61821-1213249
3296,UMTS,77.455673217773,23.227157592773,1000,40467-61821-1211641
3297,UMTS,77.440567016602,23.217544555664002,1000,40467-61821-1212579
3298,UMTS,77.443313598633,23.236770629882997,1000,40467-61821-38332
3299,UMTS,77.43919372558601,23.231277465820003,1000,40467-61821-1212170
3300,UMTS,77.433700561523,23.236770629882997,1000,40467-61821-1213850
3301,UMTS,77.411727905273,23.264236450194996,1000,40467-61821-1213869
3302,UMTS,77.454299926758,23.183212280273,1000,40467-61821-1223310
3303,UMTS,77.452927,23.313675,1000,40467-61821-1213999
3304,UMTS,77.43782043457,23.234024047852,1000,40467-61821-20262086
3305,UMTS,77.41722106933601,23.166732788085998,1000,40467-61821-1223470
3306,UMTS,77.396621704102,23.216171264648,1000,40467-61821-1223611
3307,UMTS,77.47901916503899,23.279342651367003,1000,40467-61821-1223450
3308,UMTS,77.486308,23.254201,1000,40467-61821-1223529
3309,UMTS,77.39524841308601,23.213424682617003,1000,40467-61821-1223521
3310,UMTS,77.448806762695,23.229904174805004,1000,40467-61821-1213951
3311,UMTS,77.46940612793,23.258743286132997,1000,40467-61821-1223451
3312,UMTS,77.37828,23.264491,1990,40467-61821-1223460
3313,UMTS,77.463912963867,23.262863159180004,1000,40467-61821-1213180
3314,UMTS,77.36915588378899,23.286209106444996,1000,40467-61821-1213871
3315,UMTS,77.399368286133,23.218917846680004,1000,40467-61821-1212660
3316,UMTS,77.452926635742,23.273849487305004,1000,40467-61821-30498
3317,UMTS,77.43507385253899,23.232650756835998,1000,40467-61821-1213950
3318,UMTS,77.45841999999998,23.176346,1000,40467-61821-1213251
3319,UMTS,77.454299926758,23.254623413085998,1000,40467-61821-1213231
3320,UMTS,77.458419799805,23.223037719727,1000,40467-61821-1213919
3321,UMTS,77.405411,23.26506,1000,40467-61821-1213171
3322,UMTS,77.47215270996101,23.246383666992003,1000,40467-61821-1213239
3323,UMTS,77.46116638183601,23.243637084960998,1000,40467-61821-1213880
3324,UMTS,77.45018005371101,23.251876831055004,1000,40467-61821-1211979
3325,UMTS,77.408981323242,23.266983032227,1000,40467-61821-1213230
3326,UMTS,77.414474487305,23.302688598632997,1000,40467-61821-20525
3327,UMTS,77.503052,23.24501,1000,40467-61821-1213229
3328,UMTS,77.39003000000002,23.26149,1000,40467-61821-1223559
3329,UMTS,77.463912963867,23.217544555664002,1000,40467-61821-1213981
3330,UMTS,77.52571105957,23.250503540039002,1000,40467-61821-1223159
3331,UMTS,77.433700561523,23.232650756835998,1000,40467-61821-1223620
3332,UMTS,77.44743347168,23.198318481444996,1000,40467-61821-1229251
3333,UMTS,77.453384,23.228073,1000,40467-61821-1223149
3334,UMTS,77.38014221191399,23.242263793944996,1000,40467-61821-1223199
3335,UMTS,77.47215270996101,23.245010375977,1000,40467-61821-13120148
3336,UMTS,77.451553344727,23.225784301757997,1000,40467-61821-1223680
3337,UMTS,77.41584777832,23.217544555664002,1000,40467-61821-1213961
3338,UMTS,77.42546081543,23.225784301757997,1000,40467-61821-1223480
3339,UMTS,77.45704650878899,23.185958862305004,1000,40467-61821-1223309
3340,UMTS,77.40211486816399,23.238143920898,1000,40467-61821-19881967
3341,UMTS,77.46116638183601,23.172225952148,1000,40467-61821-1213209
3342,UMTS,77.47215270996101,23.232650756835998,1000,40467-61821-22894
3343,UMTS,77.440567016602,23.234024047852,1000,40467-61821-33412
3344,UMTS,77.441940307617,23.236770629882997,1000,40467-61821-21985
3345,UMTS,77.466659545898,23.232650756835998,1000,40467-61821-11675
3346,UMTS,77.436447143555,23.294448852539002,1000,40467-61821-10314
3347,UMTS,77.49000549316399,23.249130249023,1000,40467-61821-1212721
3348,UMTS,77.463912963867,23.217544555664002,1000,40467-61821-34272
3349,UMTS,77.41722106933601,23.168106079102,1000,40467-61821-1212569
3350,UMTS,77.455673217773,23.227157592773,1000,40467-61821-1213949
3351,UMTS,77.45018005371101,23.231277465820003,1000,40467-61821-10327
3352,UMTS,77.44743347168,23.201065063477,1000,40467-61821-1213099
3353,UMTS,77.473526000977,23.243637084960998,1000,40467-61821-12948
3354,UMTS,77.40348815918,23.225784301757997,1000,40467-61821-1223541
3355,UMTS,77.38426208496101,23.234024047852,1000,40467-61821-1223519
3356,UMTS,77.44111600000002,23.216171,1000,40467-61821-1213989
3357,UMTS,77.398682,23.258743,1000,40467-61821-1223789
3358,UMTS,77.381516,23.262863,1000,40467-61821-1223560
3359,UMTS,77.436447143555,23.240890502930004,1000,40467-61821-1223551
3360,UMTS,77.43507385253899,23.297195434570003,1000,40467-61821-11449
3361,UMTS,77.441940307617,23.224411010742003,1000,40467-61821-33411
3362,UMTS,77.47215270996101,23.238143920898,1000,40467-61821-1213241
3363,UMTS,77.397994995117,23.217544555664002,1000,40467-61821-1212661
3364,UMTS,77.49733,23.24913,1000,40467-61821-1212720
3365,UMTS,77.338943481445,23.280715942382997,1000,40467-61821-1212989
3366,UMTS,77.465286254883,23.251876831055004,1000,40467-61821-10526
3367,UMTS,77.465286254883,23.251876831055004,1000,40467-61821-32657
3368,UMTS,77.43507385253899,23.195571899414002,1000,40467-61821-1213889
3369,UMTS,77.354049682617,23.297195434570003,1000,40467-61821-1213941
3370,UMTS,77.455673217773,23.231277465820003,1000,40467-61821-24079
3371,UMTS,77.46116638183601,23.220291137694996,1000,40467-61821-1213920
3372,UMTS,77.454299926758,23.227157592773,1000,40467-61821-1212169
3373,UMTS,77.43919372558601,23.242263793944996,1000,40467-61821-1223549
3374,UMTS,77.40211486816399,23.221664428710998,1000,40467-61821-1223540
3375,UMTS,77.457962,23.222122,1000,40467-61821-1223399
3376,UMTS,77.44743347168,23.223037719727,1000,40467-61821-1223150
3377,UMTS,77.38426208496101,23.234024047852,1000,40467-61821-1223411
3378,UMTS,77.428894,23.227158,1000,40467-61821-1223621
3379,UMTS,77.40211486816399,23.254623413085998,1000,40467-61821-1223429
3380,UMTS,77.299805,23.291702,1000,40467-61821-1219169
3381,UMTS,77.411354,23.186708,2930,40467-61821-1223631
3382,UMTS,77.508545,23.252564000000003,1000,40467-61821-1223569
3383,UMTS,77.455673217773,23.181838989257997,1000,40467-61821-1223311
3384,UMTS,77.514267,23.252792000000003,1000,40467-61821-1223570
3385,UMTS,77.444686889648,23.229904174805004,1000,40467-61821-43902
3386,UMTS,77.46254,23.223495,1000,40467-61821-1211640
3387,UMTS,77.45018005371101,23.191452026367003,1000,40467-61821-1213101
3388,UMTS,77.418594360352,23.231277465820003,1000,40467-61821-1212849
3389,UMTS,77.39387512207,23.242263793944996,1000,40467-61821-1213830
3390,UMTS,77.45018005371101,23.195571899414002,1000,40467-61821-1213100
3391,UMTS,77.419967651367,23.236770629882997,1000,40467-61821-1213051
3392,UMTS,77.466659545898,23.251876831055004,1000,40467-61821-22657
3393,UMTS,77.41310119628899,23.231277465820003,1000,40467-61821-1212851
3394,UMTS,77.389572,23.219925,1659,40467-61821-1212659
3395,UMTS,77.458419799805,23.319168090820003,1000,40467-61821-1212319
3396,UMTS,77.380142,23.249954,1000,40467-61821-1213821
3397,UMTS,77.401657,23.233566,1000,40467-61821-1213219
3398,UMTS,77.41722106933601,23.166732788085998,1000,40467-61821-1212570
3399,UMTS,77.441940307617,23.231277465820003,1000,40467-61821-1213059
3400,UMTS,77.455673217773,23.225784301757997,1000,40467-61821-1213921
3401,UMTS,77.411727905273,23.316421508789002,1000,40467-61821-21448
3402,UMTS,77.397994995117,23.209304809570003,1000,40467-61821-1212820
3403,UMTS,77.384066,23.263059,1000,40467-61821-1223561
3404,UMTS,77.38186400000002,23.265173,2207,40467-61821-1223430
3405,UMTS,77.421340942383,23.231277465820003,1000,40467-61821-1223479
3406,UMTS,77.488632202148,23.250503540039002,1000,40467-61821-1223530
3407,UMTS,77.465286254883,23.251876831055004,1000,40458-3091-20259795
3408,UMTS,77.44139100000002,23.210953,1000,40458-3091-20259805
3409,UMTS,77.432327270508,23.225784301757997,1000,40458-3091-20260047
3410,UMTS,77.462539672852,23.253250122070003,1000,40458-3091-20259796
3411,UMTS,77.41310119628899,23.279342651367003,1000,40458-3091-20259765
3412,UMTS,77.355423,23.253937,1000,40458-3091-20259745
3413,UMTS,77.43298,23.202232,1000,40458-3091-20259807
3414,UMTS,77.44880699999999,23.196259,1000,40458-3091-20259907
3415,UMTS,77.414474487305,23.257369995117003,1000,40458-3091-20259696
3416,UMTS,77.470779418945,23.159866333007997,1000,40458-3091-40142
3417,UMTS,77.418594360352,23.243637084960998,1000,40458-3091-20259987
3418,UMTS,77.392501831055,23.261489868164002,1000,40458-3091-20259736
3419,UMTS,77.46803283691399,23.217544555664002,1000,40458-3091-20259825
3420,UMTS,77.44194,23.227707,1000,40458-3091-20259665
3421,UMTS,77.403488,23.227673,1000,40458-3091-20259957
3422,UMTS,77.414474487305,23.253250122070003,1000,40458-3091-20260286
3423,UMTS,77.404861450195,23.242263793944996,1000,40458-3091-20260415
3424,UMTS,77.399368286133,23.240890502930004,1000,40458-3091-20260416
3425,UMTS,77.432327,23.210953,1000,40458-3091-20260077
3426,UMTS,77.38151550293,23.260116577148,1000,40458-3091-20260057
3427,UMTS,77.356796,23.284492,1000,40458-3091-20260377
3428,UMTS,77.41310119628899,23.253250122070003,1000,40458-3091-20260297
3429,UMTS,77.430953979492,23.261489868164002,1000,40458-3091-20260585
3430,UMTS,77.484512329102,23.220291137694996,1000,40458-3091-20260355
3431,UMTS,77.476272583008,23.191452026367003,1000,40458-3091-20260527
3432,UMTS,77.393875,23.263779,1000,40458-3091-20260366
3433,UMTS,77.39250200000002,23.269043,1000,40458-3091-20260367
3434,UMTS,77.419967651367,23.218917846680004,1000,40458-3091-20260435
3435,UMTS,77.444,23.188705,1000,40458-3091-20260246
3436,UMTS,77.34992980957,23.272476196289002,1000,40458-3091-20260335
3437,UMTS,77.397994995117,23.258743286132997,1000,40458-3091-20260556
3438,UMTS,77.361603,23.280029000000006,1000,40458-3091-20260375
3439,UMTS,77.429581,23.234482,1000,40458-3091-20260226
3440,UMTS,77.41722106933601,23.209304809570003,1000,40458-3091-20260135
3441,UMTS,77.36228942871101,23.310928344727,1000,40458-3091-20262255
3442,UMTS,77.387008666992,23.302688598632997,1000,40458-3091-20261636
3443,UMTS,77.443313598633,23.188705444335998,1000,40458-3091-20262045
3444,UMTS,77.39112854003899,23.210678100585998,1000,40458-3091-20262386
3445,UMTS,77.42729200000002,23.229446,1000,40458-3091-20262015
3446,UMTS,77.46803283691399,23.179092407227,1000,40458-3091-20261805
3447,UMTS,77.398338,23.236084,1000,40458-3091-20262625
3448,UMTS,77.429580688477,23.269729614257997,1000,40458-3091-20262316
3449,UMTS,77.466659545898,23.260116577148,1000,40458-3091-20262327
3450,UMTS,77.368691,23.27301,1000,40458-3091-20262106
3451,UMTS,77.51609802246101,23.280715942382997,1000,40458-3091-20261775
3452,UMTS,77.39387512207,23.231277465820003,1000,40458-3091-20261645
3453,UMTS,77.452926635742,23.187332153320003,1000,40458-3091-20262046
